east,north,height,cat
8.89875895,39.48372753,51,10
8.89875584,39.48373696,51,10
8.89875272,39.48374638,51,10
8.89874961,39.48375581,51,10
8.89874649,39.48376524,51,10
8.89874338,39.48377467,51,10
8.89874026,39.48378409,51,10
8.89873715,39.48379352,51,10
8.89873403,39.48380295,51,10
8.89873092,39.48381237,51,10
8.8987278,39.4838218,51,10
8.89872468,39.48383123,51,10
8.89872157,39.48384065,51,10
8.89871845,39.48385008,51,10
8.89871534,39.48385951,51,10
8.89871222,39.48386893,51,10
8.89870911,39.48387836,51,10
8.89870599,39.48388779,51,10
8.89870288,39.48389722,51,10
8.89869976,39.48390664,51,10
8.89869665,39.48391607,51,10
8.89869353,39.4839255,51,10
8.89869042,39.48393492,51,10
8.8986873,39.48394435,51,10
8.89868418,39.48395378,51,10
8.89868107,39.4839632,51,10
8.89867795,39.48397263,51,10
8.89867484,39.48398206,51,10
8.89867172,39.48399148,51,10
8.89866861,39.48400091,51,10
8.89866549,39.48401034,51,10
8.89866238,39.48401977,51,10
8.89865926,39.48402919,51,10
8.89865615,39.48403862,51,10
8.89865303,39.48404805,51,10
8.89864992,39.48405747,51,10
8.8986468,39.4840669,51,10
8.89864374,39.48407634,51,10
8.89864067,39.48408578,51,10
8.89863761,39.48409522,51,10
8.89863455,39.48410466,51,10
8.89863148,39.4841141,51,10
8.89862842,39.48412354,51,10
8.89862536,39.48413299,51,10
8.89862229,39.48414243,51.01976353,10
8.89861923,39.48415187,51.06865103,10
8.89861617,39.48416131,51.11889228,10
8.89861311,39.48417075,51.17048729,10
8.89861004,39.48418019,51.22343605,10
8.89860698,39.48418963,51.27773857,10
8.89860392,39.48419907,51.33339484,10
8.89860085,39.48420851,51.39040487,10
8.89859779,39.48421795,51.44876865,10
8.89859473,39.48422739,51.50848619,10
8.89859166,39.48423683,51.56955748,10
8.8985886,39.48424628,51.63186462,10
8.89858554,39.48425572,51.69101913,10
8.89858247,39.48426516,51.74881988,10
8.89857941,39.4842746,51.80526688,10
8.89857635,39.48428404,51.86036013,10
8.89857328,39.48429348,51.91409962,10
8.89857022,39.48430292,51.96648535,10
8.89856716,39.48431236,52,10
8.89856409,39.4843218,52,10
8.89856103,39.48433124,52,10
8.89855797,39.48434068,52,10
8.89855491,39.48435012,52,10
8.89855184,39.48435956,52,10
8.89854878,39.48436901,52,10
8.89854572,39.48437845,52,10
8.89854265,39.48438789,52,10
8.89853959,39.48439733,52,10
8.89853653,39.48440677,52,10
8.89853346,39.48441621,52,10
8.8985304,39.48442565,52,10
8.89852734,39.48443509,52,10
8.89852427,39.48444453,52,10
8.89852121,39.48445397,52,10
8.89851815,39.48446341,52,10
8.89851508,39.48447285,52,10
8.89851202,39.48448229,52,10
8.89850896,39.48449174,52,10
8.89850589,39.48450118,52,10
8.89850283,39.48451062,52,10
8.89849977,39.48452006,52,10
8.89849671,39.4845295,52,10
8.89849364,39.48453894,52,10
8.89849058,39.48454838,52,10
8.89848752,39.48455782,52,10
8.89848445,39.48456726,52,10
8.89848139,39.4845767,52,10
8.89847833,39.48458614,52,10
8.89847526,39.48459558,52,10
8.8984722,39.48460503,52,10
8.89846914,39.48461447,52,10
8.89846607,39.48462391,52,10
8.89846301,39.48463335,52,10
8.89845995,39.48464279,52,10
8.89845688,39.48465223,52,10
8.89845382,39.48466167,52,10
8.89845076,39.48467111,52,10
8.89844769,39.48468055,52,10
8.89844463,39.48468999,52,10
8.89844157,39.48469943,52,10
8.89843851,39.48470887,52,10
8.89843544,39.48471831,52,10
8.89843238,39.48472776,52,10
8.89842932,39.4847372,52,10
8.89842625,39.48474664,52,10
8.89842319,39.48475608,52,10
8.89842013,39.48476552,52,10
8.89841706,39.48477496,52,10
8.898414,39.4847844,52,10
8.89841093,39.48479386,52,10
8.89840786,39.48480332,52,10
8.89840479,39.48481278,52,10
8.89840172,39.48482224,52,10
8.89839865,39.4848317,52,10
8.89839559,39.48484116,52,10
8.89839252,39.48485062,52,10
8.89838945,39.48486008,52,10
8.89838638,39.48486954,52,10
8.89838331,39.484879,52,10
8.89838024,39.48488846,52,10
8.89837717,39.48489792,52,10
8.8983741,39.48490738,52,10
8.89837103,39.48491684,52,10
8.89836796,39.4849263,52,10
8.89836489,39.48493576,52,10
8.89836183,39.48494523,52,10
8.89835876,39.48495469,52,10
8.89835569,39.48496415,52,10
8.89835262,39.48497361,52,10
8.89834955,39.48498307,52,10
8.89834648,39.48499253,52,10
8.89834341,39.48500199,52,10
8.89834034,39.48501145,52,10
8.89833727,39.48502091,52,10
8.8983342,39.48503037,52,10
8.89833113,39.48503983,52,10
8.89832806,39.48504929,52,10
8.898325,39.48505875,52,10
8.89832193,39.48506821,52,10
8.89831886,39.48507767,52,10
8.89831579,39.48508713,52,10
8.89831272,39.48509659,52,10
8.89830965,39.48510605,52,10
8.89830658,39.48511551,52,10
8.89830351,39.48512497,52,10
8.89830044,39.48513443,52,10
8.89829737,39.48514389,52,10
8.8982943,39.48515335,52,10
8.89829124,39.48516281,52,10
8.89828817,39.48517227,52,10
8.8982851,39.48518173,52,10
8.89828203,39.48519119,52,10
8.89827896,39.48520065,52,10
8.89827589,39.48521011,52,10
8.89827282,39.48521957,52,10
8.89826975,39.48522903,52,10
8.89826668,39.48523849,52,10
8.89826361,39.48524795,52,10
8.89826054,39.48525741,52,10
8.89825748,39.48526688,52,10
8.89825441,39.48527634,52,10
8.89825134,39.4852858,52,10
8.89824827,39.48529526,52,10
8.8982452,39.48530472,52,10
8.89824213,39.48531418,52,10
8.89823906,39.48532364,52,10
8.89823599,39.4853331,52.00157466,10
8.89823292,39.48534256,52.02493786,10
8.89822985,39.48535202,52.04966025,10
8.89822678,39.48536148,52.07574183,10
8.89822371,39.48537094,52.1031826,10
8.89822065,39.4853804,52.13198256,10
8.89821758,39.48538986,52.16214172,10
8.89821451,39.48539932,52.19366006,10
8.89821144,39.48540878,52.2265376,10
8.89820837,39.48541824,52.26077433,10
8.8982053,39.4854277,52.29637024,10
8.89820216,39.48543718,52.33356124,10
8.89819901,39.48544665,52.37214681,10
8.89819587,39.48545613,52.41212695,10
8.89819273,39.48546561,52.45350166,10
8.89818958,39.48547509,52.49627093,10
8.89818644,39.48548456,52.54043477,10
8.8981833,39.48549404,52.58599318,10
8.89818015,39.48550352,52.63101946,10
8.89817701,39.48551299,52.64356823,10
8.89817387,39.48552247,52.65611701,10
8.89817072,39.48553195,52.66866579,10
8.89816758,39.48554143,52.68121456,10
8.89816444,39.4855509,52.69376334,10
8.89816129,39.48556038,52.70631211,10
8.89815815,39.48556986,52.71886089,10
8.89815501,39.48557934,52.73140967,10
8.89815186,39.48558881,52.74395844,10
8.89814872,39.48559829,52.75650722,10
8.89814558,39.48560777,52.769056,10
8.89814243,39.48561724,52.78160477,10
8.89813929,39.48562672,52.79415355,10
8.89813615,39.4856362,52.80670232,10
8.898133,39.48564568,52.8192511,10
8.89812986,39.48565515,52.83179988,10
8.89812672,39.48566463,52.84434865,10
8.89812357,39.48567411,52.85736105,10
8.89812043,39.48568358,52.87712351,10
8.89811729,39.48569306,52.8954914,10
8.89811414,39.48570254,52.91246473,10
8.898111,39.48571202,52.92804348,10
8.89810786,39.48572149,52.94222767,10
8.89810471,39.48573097,52.95501729,10
8.89810157,39.48574045,52.96641234,10
8.89809843,39.48574993,52.97641283,10
8.89809528,39.4857594,52.98501874,10
8.89809214,39.48576888,52.99223009,10
8.89808899,39.48577836,52.99804687,10
8.89808585,39.48578783,53,10
8.89808271,39.48579731,53,10
8.89807956,39.48580679,53,10
8.89807642,39.48581627,53,10
8.89807328,39.48582574,53,10
8.89807013,39.48583522,53,10
8.89806699,39.4858447,53,10
8.89806385,39.48585417,53,10
8.8980607,39.48586365,53,10
8.89805756,39.48587313,53,10
8.89805442,39.48588261,53,10
8.89805127,39.48589208,53,10
8.89804813,39.48590156,53,10
8.89804499,39.48591104,53,10
8.89804184,39.48592051,53,10
8.8980387,39.48592999,53,10
8.89803556,39.48593947,53,10
8.89803241,39.48594895,53,10
8.89802927,39.48595842,53,10
8.89802613,39.4859679,53,10
8.89802298,39.48597738,53,10
8.89801984,39.48598686,53,10
8.8980167,39.48599633,53,10
8.89801355,39.48600581,53,10
8.89801041,39.48601529,53,10
8.89800727,39.48602476,53,10
8.89800412,39.48603424,53,10
8.89800098,39.48604372,53,10
8.89799784,39.4860532,53,10
8.89799469,39.48606267,53,10
8.89799155,39.48607215,53,10
8.89798841,39.48608163,53,10
8.89798526,39.4860911,53,10
8.89798212,39.48610058,53,10
8.89797898,39.48611006,53,10
8.89797583,39.48611954,53,10
8.89797269,39.48612901,53,10
8.89796955,39.48613849,53,10
8.8979664,39.48614797,53,10
8.89796326,39.48615744,53,10
8.89796012,39.48616692,53,10
8.89795697,39.4861764,53,10
8.89795383,39.48618588,53,10
8.89795069,39.48619535,53,10
8.89794754,39.48620483,53,10
8.8979444,39.48621431,53,10
8.89794126,39.48622379,53,10
8.89793811,39.48623326,53,10
8.89793497,39.48624274,53,10
8.89793183,39.48625222,53,10
8.89792868,39.48626169,53,10
8.89792554,39.48627117,53,10
8.8979224,39.48628065,53,10
8.89791925,39.48629013,53,10
8.89791611,39.4862996,53,10
8.89791297,39.48630908,53,10
8.89790982,39.48631856,53,10
8.89790668,39.48632803,53,10
8.89790354,39.48633751,53,10
8.89790039,39.48634699,53,10
8.89789725,39.48635647,53,10
8.89789411,39.48636594,53,10
8.89789096,39.48637542,53,10
8.89788782,39.4863849,53,10
8.89788468,39.48639438,53,10
8.89788153,39.48640385,53,10
8.89787839,39.48641333,53,10
8.89787524,39.48642281,53,10
8.8978721,39.48643228,53,10
8.89786896,39.48644176,53,10
8.89786581,39.48645124,53,10
8.89786267,39.48646072,53,10
8.89785953,39.48647019,53,10
8.89785638,39.48647967,53,10
8.89785324,39.48648915,53,10
8.8978501,39.48649862,53,10
8.89784695,39.4865081,53,10
8.89784381,39.48651758,53,10
8.89784067,39.48652706,53.0041147,10
8.89783752,39.48653653,53.05966829,10
8.89783438,39.48654601,53.12537586,10
8.89783124,39.48655549,53.19071374,10
8.89782809,39.48656496,53.25465704,10
8.89782495,39.48657444,53.31720578,10
8.89782181,39.48658392,53.37835995,10
8.89781866,39.4865934,53.43811955,10
8.89781552,39.48660287,53.49648459,10
8.89781238,39.48661235,53.55345505,10
8.89780923,39.48662183,53.60903095,10
8.89780609,39.48663131,53.66321228,10
8.89780295,39.48664078,53.71599903,10
8.8977998,39.48665026,53.76739123,10
8.89779666,39.48665974,53.81738885,10
8.89779352,39.48666921,53.8659919,10
8.89779037,39.48667869,53.91320039,10
8.89778723,39.48668817,53.95901431,10
8.89778409,39.48669765,54,10
8.89778094,39.48670712,54,10
8.8977778,39.4867166,54,10
8.89777472,39.4867261,54,10
8.89777164,39.48673561,54,10
8.89776856,39.48674511,54,10
8.89776548,39.48675462,54,10
8.89776241,39.48676412,54,10
8.89775933,39.48677363,54,10
8.89775625,39.48678313,54,10
8.89775317,39.48679264,54,10
8.89775009,39.48680214,54,10
8.89774701,39.48681165,54,10
8.89774393,39.48682115,54,10
8.89774085,39.48683066,54,10
8.89773777,39.48684016,54,10
8.8977347,39.48684967,54,10
8.89773162,39.48685917,54,10
8.89772854,39.48686868,54,10
8.89772546,39.48687818,54,10
8.89772238,39.48688769,54,10
8.8977193,39.48689719,54,10
8.89771622,39.4869067,54,10
8.89771314,39.4869162,54,10
8.89771006,39.48692571,54,10
8.89770699,39.48693521,54,10
8.89770391,39.48694472,54,10
8.89770083,39.48695422,54,10
8.89769775,39.48696373,54,10
8.89769467,39.48697323,54,10
8.89769159,39.48698274,54,10
8.89768851,39.48699224,54,10
8.89768543,39.48700175,54,10
8.89768235,39.48701125,54,10
8.89767928,39.48702076,54,10
8.8976762,39.48703026,54,10
8.89767312,39.48703977,54,10
8.89767004,39.48704927,54,10
8.89766696,39.48705878,54,10
8.89766388,39.48706828,54,10
8.8976608,39.48707779,54,10
8.89765772,39.48708729,54,10
8.89765465,39.4870968,54,10
8.89765157,39.4871063,54,10
8.89764849,39.48711581,54,10
8.89764541,39.48712531,54,10
8.89764233,39.48713482,54,10
8.89763925,39.48714432,54,10
8.89763617,39.48715383,54,10
8.89763309,39.48716333,54,10
8.89763001,39.48717284,54,10
8.89762694,39.48718234,54,10
8.89762386,39.48719185,54,10
8.89762078,39.48720135,54,10
8.8976177,39.48721086,54,10
8.89761462,39.48722036,54,10
8.89761154,39.48722987,54,10
8.89760846,39.48723937,54,10
8.89760538,39.48724888,54,10
8.8976023,39.48725838,54,10
8.89759923,39.48726789,54,10
8.89759615,39.48727739,54,10
8.89759307,39.4872869,54,10
8.89758999,39.4872964,54,10
8.89758691,39.48730591,54,10
8.89758383,39.48731541,54,10
8.89758075,39.48732492,54,10
8.89757767,39.48733442,54,10
8.89757459,39.48734393,54,10
8.89757152,39.48735343,54,10
8.89756844,39.48736294,54,10
8.89756536,39.48737244,54,10
8.89756228,39.48738195,54,10
8.8975592,39.48739145,54,10
8.89755612,39.48740095,54,10
8.89755304,39.48741046,54,10
8.89754996,39.48741996,54,10
8.89754688,39.48742947,54,10
8.89754381,39.48743897,54,10
8.89754073,39.48744848,54,10
8.89753765,39.48745798,54,10
8.89753457,39.48746749,54,10
8.89753149,39.48747699,54,10
8.89752841,39.4874865,54,10
8.89752533,39.487496,54,10
8.89752225,39.48750551,54,10
8.89751917,39.48751501,54,10
8.8975161,39.48752452,54,10
8.89751302,39.48753402,54,10
8.89750994,39.48754353,54,10
8.89750686,39.48755303,54,10
8.89750378,39.48756254,54,10
8.8975007,39.48757204,54,10
8.89749762,39.48758155,54,10
8.89749454,39.48759105,54,10
8.89749146,39.48760056,54,10
8.89748839,39.48761006,54,10
8.89748531,39.48761957,54,10
8.89748223,39.48762907,54,10
8.89747915,39.48763858,54,10
8.89747607,39.48764808,54,10
8.89747299,39.48765759,54,10
8.89746991,39.48766709,54,10
8.89746683,39.4876766,54,10
8.89746375,39.4876861,54,10
8.89746068,39.48769561,54,10
8.8974576,39.48770511,54,10
8.89745452,39.48771462,54,10
8.89745144,39.48772412,54,10
8.89744836,39.48773363,54,10
8.89744528,39.48774313,54,10
8.8974422,39.48775264,54,10
8.89743912,39.48776214,54,10
8.89743605,39.48777165,54,10
8.89743297,39.48778115,54,10
8.89742989,39.48779066,54,10
8.89742681,39.48780016,54,10
8.89742373,39.48780967,54,10
8.89742065,39.48781917,54,10
8.89741757,39.48782868,54,10
8.89741449,39.48783818,54,10
8.89741141,39.48784769,54,10
8.89740834,39.48785719,54,10
8.89740526,39.4878667,54,10
8.89740218,39.4878762,54,10
8.8973991,39.48788571,54,10
8.89739602,39.48789521,54,10
8.89739294,39.48790472,54,10
8.89738986,39.48791422,54,10
8.89738678,39.48792373,54,10
8.8973837,39.48793323,54,10
8.89738063,39.48794274,54,10
8.89737755,39.48795224,54,10
8.89737447,39.48796175,54,10
8.89737139,39.48797125,54,10
8.89736831,39.48798076,54,10
8.89736523,39.48799026,54,10
8.89736215,39.48799977,54,10
8.89735907,39.48800927,54,10
8.89735599,39.48801878,54,10
8.89735292,39.48802828,54,10
8.89734984,39.48803779,54,10
8.89734676,39.48804729,54,10
8.89734368,39.4880568,54,10
8.8973406,39.4880663,54,10
8.89733754,39.48807581,54,10
8.89733448,39.48808531,54,10
8.89733142,39.48809482,54,10
8.89732836,39.48810432,54,10
8.8973253,39.48811383,54,10
8.89732225,39.48812333,54,10
8.89731919,39.48813284,54,10
8.89731613,39.48814234,54,10
8.89731307,39.48815185,54,10
8.89731001,39.48816136,54,10
8.89730695,39.48817086,54,10
8.89730389,39.48818037,54,10
8.89730083,39.48818987,54,10
8.89729777,39.48819938,54,10
8.89729471,39.48820888,54,10
8.89729166,39.48821839,54,10
8.8972886,39.4882279,54,10
8.89728554,39.4882374,54,10
8.89728248,39.48824691,54,10
8.89727942,39.48825641,54,10
8.89727636,39.48826592,54,10
8.8972733,39.48827542,54,10
8.89727024,39.48828493,54,10
8.89726718,39.48829443,54,10
8.89726412,39.48830394,54,10
8.89726107,39.48831345,54,10
8.89725801,39.48832295,54,10
8.89725495,39.48833246,54,10
8.89725189,39.48834196,54,10
8.89724883,39.48835147,54,10
8.89724577,39.48836097,54,10
8.89724271,39.48837048,54,10
8.89723965,39.48837998,54,10
8.89723659,39.48838949,54,10
8.89723353,39.488399,54,10
8.89723048,39.4884085,54,10
8.89722742,39.48841801,54,10
8.89722436,39.48842751,54,10
8.8972213,39.48843702,54,10
8.89721824,39.48844652,54,10
8.89721518,39.48845603,54,10
8.89721212,39.48846553,54,10
8.89720906,39.48847504,54,10
8.897206,39.48848455,54,10
8.89720294,39.48849405,54,10
8.89719989,39.48850356,54,10
8.89719683,39.48851306,54,10
8.89719377,39.48852257,54,10
8.89719071,39.48853207,54,10
8.89718765,39.48854158,54,10
8.89718459,39.48855109,54,10
8.89718153,39.48856059,54,10
8.89717847,39.4885701,54,10
8.89717541,39.4885796,54,10
8.89717235,39.48858911,54,10
8.8971693,39.48859861,54,10
8.89716624,39.48860812,54,10
8.89716318,39.48861762,54,10
8.89716012,39.48862713,54,10
8.89715706,39.48863664,54,10
8.897154,39.48864614,54,10
8.89715094,39.48865565,54,10
8.89714788,39.48866515,54,10
8.89714482,39.48867466,54,10
8.89714176,39.48868416,54,10
8.89713871,39.48869367,54,10
8.89713565,39.48870317,54,10
8.89713259,39.48871268,54,10
8.89712953,39.48872219,54,10
8.89712647,39.48873169,54,10
8.89712341,39.4887412,54,10
8.89712035,39.4887507,54.03590539,10
8.89711729,39.48876021,54.08512928,10
8.89711423,39.48876971,54.13571437,10
8.89711117,39.48877922,54.18766066,10
8.89710812,39.48878872,54.24096815,10
8.89710506,39.48879823,54.29563684,10
8.897102,39.48880774,54.35166673,10
8.89709894,39.48881724,54.40905781,10
8.89709588,39.48882675,54.4678101,10
8.89709282,39.48883625,54.52792358,10
8.89708976,39.48884576,54.58939827,10
8.8970867,39.48885526,54.65223415,10
8.89708364,39.48886477,54.7128862,10
8.89708058,39.48887428,54.77100452,10
8.89707753,39.48888378,54.82776164,10
8.89707447,39.48889329,54.88315756,10
8.89707141,39.48890279,54.93719228,10
8.89706835,39.4889123,54.9898658,10
8.89706529,39.4889218,55,10
8.89706223,39.48893131,55,10
8.89705917,39.48894081,55,10
8.89705611,39.48895032,55,10
8.89705305,39.48895983,55,10
8.89704999,39.48896933,55,10
8.89704694,39.48897884,55,10
8.89704388,39.48898834,55,10
8.89704082,39.48899785,55,10
8.89703776,39.48900735,55,10
8.8970347,39.48901686,55,10
8.89703164,39.48902636,55,10
8.89702858,39.48903587,55,10
8.89702552,39.48904538,55,10
8.89702246,39.48905488,55,10
8.8970194,39.48906439,55,10
8.89701635,39.48907389,55,10
8.89701329,39.4890834,55,10
8.89701023,39.4890929,55,10
8.89700717,39.48910241,55,10
8.89700411,39.48911191,55,10
8.89700105,39.48912142,55,10
8.89699799,39.48913093,55,10
8.89699493,39.48914043,55,10
8.89699187,39.48914994,55,10
8.89698881,39.48915944,55,10
8.89698576,39.48916895,55,10
8.8969827,39.48917845,55,10
8.89697964,39.48918796,55,10
8.89697658,39.48919747,55,10
8.89697352,39.48920697,55,10
8.89697046,39.48921648,55,10
8.8969674,39.48922598,55,10
8.89696434,39.48923549,55,10
8.89696128,39.48924499,55,10
8.89695822,39.4892545,55,10
8.89695517,39.489264,55,10
8.89695211,39.48927351,55,10
8.89694905,39.48928302,55,10
8.89694599,39.48929252,55,10
8.89694293,39.48930203,55,10
8.89693987,39.48931153,55,10
8.89693681,39.48932104,55,10
8.89693375,39.48933054,55,10
8.89693069,39.48934005,55,10
8.89692763,39.48934955,55,10
8.89692458,39.48935906,55,10
8.89692152,39.48936857,55,10
8.89691846,39.48937807,55,10
8.8969154,39.48938758,55,10
8.89691234,39.48939708,55,10
8.89690928,39.48940659,55,10
8.89690622,39.48941609,55,10
8.89690316,39.4894256,55,10
8.8969001,39.4894351,55,10
8.89689704,39.48944461,55,10
8.89689399,39.48945412,55,10
8.89689093,39.48946362,55,10
8.89688787,39.48947313,55,10
8.89688481,39.48948263,55,10
8.89688175,39.48949214,55,10
8.89687869,39.48950164,55,10
8.89687563,39.48951115,55,10
8.89687257,39.48952066,55,10
8.89686951,39.48953016,55,10
8.89686645,39.48953967,55,10
8.8968634,39.48954917,55,10
8.89686034,39.48955868,55,10
8.89685728,39.48956818,55,10
8.89685422,39.48957769,55,10
8.89685116,39.48958719,55,10
8.8968481,39.4895967,55,10
8.89684501,39.48960618,55,10
8.89684192,39.48961566,55,10
8.89683884,39.48962513,55,10
8.89683575,39.48963461,55,10
8.89683266,39.48964409,55,10
8.89682957,39.48965357,55,10
8.89682649,39.48966304,55,10
8.8968234,39.48967252,55,10
8.89682031,39.489682,55,10
8.89681722,39.48969148,55,10
8.89681413,39.48970095,55,10
8.89681105,39.48971043,55,10
8.89680796,39.48971991,55,10
8.89680487,39.48972939,55,10
8.89680178,39.48973887,55,10
8.89679869,39.48974834,55,10
8.89679561,39.48975782,55,10
8.89679252,39.4897673,55,10
8.89678943,39.48977678,55,10
8.89678634,39.48978625,55,10
8.89678326,39.48979573,55,10
8.89678017,39.48980521,55,10
8.89677708,39.48981469,55,10
8.89677399,39.48982416,55,10
8.8967709,39.48983364,55,10
8.89676782,39.48984312,55,10
8.89676473,39.4898526,55,10
8.89676164,39.48986208,55,10
8.89675855,39.48987155,55,10
8.89675546,39.48988103,55,10
8.89675238,39.48989051,55,10
8.89674929,39.48989999,55,10
8.8967462,39.48990946,55,10
8.89674311,39.48991894,55,10
